gene,dux_0h,dux_12h,dux_24h,dux_36h,dux_48h,dux_72h
Gm47738,0.054447137,4.798706429,8.029556211,4.891239038,2.497949043,1.535741786
Gm4782,1.856408946,173.5884411,393.4404245,191.1090962,60.28492373,21.59549496
Gm47896,0.181045247,0.817415896,0.89810946,0.730094797,0.352136001,0.13794059
Gm47985,0.082660838,2.217541727,4.695434401,1.827700608,0.965963562,0.412648808
Gm47995,0.07905604,3.495365952,4.384237448,2.437701005,1.301899976,0.300920093
Gm47996,0.082660838,1.591428926,3.42672867,1.774040449,1.268058784,0.439622089
Gm48025,0.262005119,1.368461844,2.429498393,0.93924318,0.638859037,0.440997952
Gm48051,0.054447137,1.372474727,1.667821567,0.566701145,0.302736936,0.193219693
Gm48069,0.565065924,1.331485993,1.971747529,1.781824026,1.421159413,0.514866309
Gm4810,0.054447137,1.149904973,3.129533966,1.580502885,1.055825539,0.358843846
Gm48155,0.054447137,0.981467508,2.929725394,1.874625941,0.627374415,0.279458669
Gm48187,0.054447137,8.816083417,10.34868095,3.988311495,1.647572959,0.766831058
Gm48383,0.332065746,1.113963469,1.452134061,0.648300192,0.293496529,0.383096105
Gm48388,0.054447137,2.195103406,6.809956372,4.251431223,1.63580451,0.69031975
Gm48389,0.054447137,0.749002238,4.928684008,2.673466637,0.963585612,0.440997952
Gm48399,0.054447137,2.298998533,5.978032862,2.344695789,1.0850245,0.469350973
Gm4840,0.353758117,27.8452861,68.38031427,35.55857796,14.61851618,5.304500608
Gm48419,0.156407366,1.644494385,23.6017573,17.85199803,5.969178983,2.810125612
Gm48423,0.07905604,0.248022236,2.729368651,2.388340718,0.69057944,0.385772545
Gm48424,0.054447137,0.236912925,1.080744531,0.621075792,0.268756396,0.082737743
Gm48436,0.054447137,1.217836327,19.17394786,14.02367061,4.771094471,1.843451508
Gm48455,0.054447137,0.649038114,1.200527063,0.473674932,0.203328242,0.109660228
Gm4847,0.054447137,0.351737593,1.279453499,0.396568612,0.142406592,0.193219693
Gm48492,0.262005119,12.80520578,34.99618428,14.32035588,7.376501413,3.282341502
Gm48525,1.004534919,1.736116606,2.547236146,1.716657185,1.013446833,0.498950898
Gm48578,0.110844041,28.59129866,57.24352756,24.79037209,13.84012804,5.474376019
Gm48629,0.054447137,12.68442641,17.4133965,8.166859941,3.444555238,1.795682783
Gm48762,0.054447137,5.76000893,10.11174478,4.52797514,1.965294201,0.935296106
Gm48902,0.054447137,0.104490772,0.919852633,0.500813274,0.117656999,0.163506448
Gm48931,0.353758117,39.68441903,76.3473945,42.28073199,25.8533549,10.74300683
Gm49052,0.054447137,0.802740474,7.382377679,4.541021861,1.423714824,0.62947305
Gm49064,0.191881123,1.032830578,17.43866113,13.7871203,4.308021758,2.045453699
Gm49187,0.20922845,2.804536032,32.30738575,20.74370894,7.256211954,3.16279483
Gm49236,0.054447137,0.494333847,1.171642566,0.815061415,0.358919752,0.054447137
Gm4930,0.054447137,0.348022537,1.884541091,1.145474638,0.537296653,0.275341017
Gm49312,0.107269741,0.290550247,0.525526437,0.50473963,0.449335907,0.054447137
Gm49559,0.054447137,0.136840827,0.724136226,0.365265786,0.332067695,0.111018105
Gm49619,0.304620492,0.924127989,1.39125438,0.593839486,0.600509285,0.275341017
Gm4971,0.550502233,33.77898001,120.5817761,66.69853935,31.49663064,11.40118825
Gm49742,0.110844041,1.134912073,3.653217717,1.29328704,0.742471126,0.27260361
Gm50088,0.054447137,0.340634805,1.112203576,0.252382076,0.054447137,0.163506448
Gm50180,0.596906315,68.02046768,314.173787,189.2611217,60.24748511,15.94929645
Gm50190,0.054447137,2.653641181,12.84006506,7.860141094,2.118834708,0.52450872
Gm50192,0.054447137,2.642516482,11.93250177,7.050843662,1.965294201,0.527255643
Gm50193,0.322026107,20.29038699,82.77437383,49.07784511,14.37519029,3.856287865
Gm50284,0.054447137,0.265584025,0.612517248,0.294831551,0.146996334,0.054447137
Gm50332,0.054447137,3.149734502,3.458231999,1.320292989,0.64977556,0.385772545
Gm50340,1.990739971,2.395386501,2.953980285,2.281323812,1.403292638,1.049854562
Gm5039,0.574981678,122.3633816,340.2636313,163.6567351,78.50075493,31.58674357
Gm5049,0.135452944,0.336874551,1.300637025,0.792392999,0.844103466,0.384440084
Gm5053,0.054447137,0.398107095,0.556642271,0.40380893,0.113075833,0.054447137
Gm5114,0.082660838,1.827753802,3.79223904,1.265856379,0.6094709,0.57720205
Gm5117,0.082660838,5.058822376,38.49746079,19.16098946,9.607094358,3.357926474
Gm5157,0.054447137,0.20824035,3.25827309,1.327581845,0.383706541,0.136622848
Gm5276,0.054447137,0.959981494,1.167878832,0.380640814,0.144694669,0.220103293
Gm5301,0.599545762,54.76650354,150.5289349,87.69365777,22.70599552,7.167608075
Gm5335,0.082660838,0.859336517,3.123963042,1.960198831,0.446882545,0.278072144
Gm5342,0.054447137,0.666583532,0.91595251,0.473674932,0.149227539,0.082737743
Gm5435,0.286506484,3.298639774,31.81886415,11.86152315,4.079121436,1.73814186
Gm5541,0.110844041,6.30922736,52.27604087,21.85075568,10.55714866,3.563081786
Gm5542,0.163633084,3.723479773,25.77360388,11.69835906,6.308386468,2.64554924
Gm5543,0.054447137,2.671558037,38.17645584,17.69849091,6.98331703,3.203672357
Gm5565,0.054447137,0.079452753,0.641058408,0.178664185,0.307320872,0.108332241
Gm5576,0.135452944,7.605205936,57.3088379,24.5839638,12.09657026,4.942207913
Gm5590,0.230143141,4.703646319,23.43872805,9.748630876,3.975674426,1.494544431
Gm5591,0.054447137,0.451699218,0.529398994,0.178664185,0.115405308,0.082737743
Gm5612,0.054447137,0.355414522,3.609746067,1.410020765,0.715285246,0.520499885
Gm5628,0.082660838,0.784261518,0.812418597,0.44242096,0.453837081,0.306421289
Gm5662,1.434050295,159.3644683,522.8566665,278.9768088,132.5668375,56.19908183
Gm5698,0.128193666,2.71285342,4.978947537,3.047450425,2.605930049,1.053929966
Gm5773,0.054447137,1.35078923,8.746378222,3.710742833,1.236699699,0.574319964
Gm5788,0.107269741,15.04916222,38.19848482,19.71099157,8.620125899,3.431384408
Gm5789,0.110844041,2.626904905,3.234460378,1.277456674,0.566538692,0.271199511
Gm5834,0.07905604,3.821496939,7.327469583,2.982129812,1.369656214,0.663261961
Gm5837,1.088849782,33.23322617,87.79702547,37.51035301,16.95369361,7.649783959
Gm5852,0.054447137,0.419396026,3.701316906,1.836939895,0.895633996,0.579761932
Gm5890,0.082660838,2.074185662,16.54511061,8.001935642,2.337412679,0.986637186
Gm5939,0.131852286,3.463166135,26.65403075,9.543859906,5.86243808,2.282219848
Gm5989,0.934307523,46.96912198,122.8340964,65.67385809,20.30695856,5.851767278
Gm6051,0.103638586,1.257450986,2.398907261,0.5897994,0.659026445,0.221546161
Gm6089,0.135452944,1.514891164,1.559544922,0.990153756,0.234919269,0.166257073
Gm6176,0.054447137,1.772998933,11.72569851,4.240180173,1.268058784,0.356122824
Gm6264,0.18821563,6.878196307,22.76655127,10.38467146,4.739038405,1.683007884
Gm6317,0.054447137,0.512938625,1.384391858,0.842868669,0.210136276,0.13794059
Gm6346,0.131852286,3.761335444,5.164691598,1.863307832,0.934201345,0.492291162
Gm6348,0.054447137,2.160725802,2.480417998,1.001839584,0.695161881,0.329246561
Gm6351,0.07905604,2.288778848,3.259140965,1.176062139,0.598099294,0.275341017
Gm6468,0.054447137,3.823826281,4.601221734,1.265856379,0.837236753,0.521791241
Gm6489,0.07905604,2.221094342,4.312148097,2.682307072,2.572190781,1.018831203
Gm6494,0.16003549,12.02476615,21.01992675,11.29554678,6.388841935,2.460000277
Gm6502,0.177428075,6.09062981,6.835470637,2.1276701,1.01985029,0.775099669
Gm6507,0.131852286,1.629777982,3.952966329,3.349295303,1.029125555,0.67930406
Gm6509,0.07905604,2.714342458,3.080402968,0.998303704,0.444555006,0.16490321
Gm6555,0.054447137,0.992437484,1.225090992,0.481539266,0.365949568,0.24701455
Gm6627,0.462242309,1.346481584,1.39627012,0.582601981,0.575622343,0.356122824
Gm6712,1.399566317,3.702570704,4.037902476,2.892264747,1.764849348,1.566674845
Gm6727,0.054447137,0.233206571,0.499632557,0.155382615,0.083786472,0.054447137
Gm6756,0.054447137,0.276703514,0.862787977,0.248335163,0.083786472,0.139334588
Gm6803,0.103638586,24.29589578,88.28862713,47.16029311,20.82136698,7.659031042
Gm6819,0.054447137,0.351737593,0.96803994,0.419818187,0.174025427,0.054447137
Gm6838,0.054447137,0.319271163,1.001605975,0.687596746,0.266489808,0.054447137
Gm6882,0.082660838,1.207357882,8.086495697,3.62619129,1.189305171,0.245674912
Gm6902,0.054447137,2.285596542,10.87546774,4.899363563,2.057580106,0.410057596
Gm6909,0.054447137,2.051737414,3.345050688,1.495071155,0.302736936,0.24701455
Gm6999,0.07905604,4.807567479,14.24131412,6.53408361,2.689427347,0.970313742
Gm7102,0.054447137,0.963637981,5.559518926,3.252410029,1.789146714,0.496324254
Gm7104,0.07905604,1.65806684,13.06777263,5.125039636,2.882345506,1.439458458
Gm7627,0.054447137,3.007974028,13.28693953,6.603436139,2.6714919,1.236908304
Gm7663,0.054447137,0.484202423,0.730573179,0.256365559,0.295743748,0.081369622
Gm7682,0.054447137,5.419588557,6.502260486,2.395802774,1.272739296,0.52450872
Gm7868,0.07905604,0.301674067,0.808473659,0.260337014,0.322884666,0.139334588
Gm7898,0.054447137,5.157973664,5.202858017,2.49205478,1.410278223,1.014874506
Gm7942,0.054447137,10.80474245,14.63057991,5.123421291,2.481500509,1.068637444
Gm7957,0.107269741,10.96614778,16.03885659,10.75343258,6.185529096,3.253547571
Gm7961,0.054447137,1.031471423,1.724886448,0.667518046,0.356636472,0.275341017
Gm7969,0.054447137,0.161878846,2.064504971,1.490743512,0.444555006,0.273991395
Gm7971,0.082660838,1.65806684,3.060696374,1.11387926,0.652019947,0.525827161
Gm7978,0.054447137,1.740861688,2.873413154,1.537002053,0.726819782,0.303658278
Gm7982,0.054447137,2.603277502,2.815943937,1.11842423,0.607201136,0.384440084
Gm8016,0.054447137,0.677649773,10.42297006,9.698027783,3.760802837,1.645421735
Gm8038,1.321453417,124.5579832,276.7895456,137.162602,46.23153718,16.18099967
Gm8041,0.054447137,1.676713619,2.028651692,1.377853704,0.510147844,0.300920093
Gm807,1.240478749,1.783108022,1.818683322,1.234693399,0.478587242,0.410057596
Gm8094,0.054447137,1.235926353,1.884541091,0.582601981,0.386024608,0.220103293
Gm8104,0.054447137,0.623908655,0.641058408,0.334138008,0.383706541,0.195978317
Gm8182,0.054447137,2.192168978,7.797600768,4.656112472,1.599678748,0.523285745
Gm8300,1.012055241,136.7255092,428.5539522,217.0322228,86.36890337,35.5597528
Gm8332,0.406677708,73.62214749,261.3932321,144.1645726,72.00766101,29.88552947
Gm8341,0.082660838,0.441526494,0.696764714,0.621075792,0.174025427,0.054447137
Gm8607,0.135452944,6.188231095,34.07568757,20.36648505,7.386791386,3.882274889
Gm8663,2.602614101,1.224839554,3.454494003,3.201689418,2.993992973,3.437579236
Gm8674,0.082660838,0.809879773,1.280602184,0.835668922,0.6094709,0.218698067
Gm8708,0.054447137,0.2155205,1.395069179,0.850085962,0.329665813,0.136622848
Gm8764,0.054447137,1.486796751,4.799440595,2.26697023,1.058509823,0.440997952
Gm8947,0.054447137,2.489458888,7.040002777,3.576179135,1.304079713,0.632231965
Gm8953,0.054447137,0.20824035,0.949779987,0.794909288,0.293496529,0.27260361
Gm9029,0.107269741,1.515862791,8.241827615,3.98232584,2.574035753,0.967701916
Gm9030,0.07905604,0.652520314,3.462163074,1.742700242,0.751555603,0.438374856
Gm9040,0.054447137,0.236912925,1.001605975,0.53196403,0.32731315,0.108332241
Gm9042,0.054447137,0.605497864,6.134802851,3.45087308,0.925092787,0.415546012
Gm9043,0.128193666,10.04436931,16.76195416,4.656112472,2.547511609,1.012063358
Gm9044,0.054447137,0.484202423,2.147915044,1.133715438,0.661304319,0.357563821
Gm9045,0.054447137,0.108168252,0.698105027,0.353336264,0.237186993,0.081369622
Gm9046,0.054447137,0.1868494,0.947267544,0.50473963,0.298059211,0.19178681
Gm9048,0.054447137,0.534242728,2.820239346,1.366657299,0.814792297,0.384440084
Gm9049,0.07905604,0.265584025,1.031501824,0.37650438,0.234919269,0.193219693
Gm9113,0.082660838,4.147390172,37.16935981,21.71983672,11.14474304,4.438946667
Gm9116,0.054447137,0.434117864,3.447120657,1.770540057,0.783134396,0.362958776
Gm9117,0.082660838,0.619314165,1.284880887,0.93924318,0.510147844,0.326453154
Gm9121,0.139024181,5.979340532,38.69536119,16.7435381,7.555912877,3.358784871
Gm9124,0.054447137,4.744315561,15.70633166,11.06552769,5.860679434,2.756689794
Gm9131,0.054447137,1.484186411,10.64826026,6.531899288,2.896754246,1.789566518
Gm9141,0.054447137,0.365545651,3.012348963,0.916422984,0.449335907,0.190417704
Gm9176,0.107269741,2.109416324,19.955899,10.31700095,4.552602145,2.709036034
Gm9207,0.244702526,1.178777517,2.175545795,1.448332622,0.907457039,0.609441953
Gm9214,0.110844041,0.634206852,1.873767279,0.869528019,0.672824474,0.330635123
Gm9286,0.054447137,0.32670946,0.839551456,0.283586589,0.200963346,0.136622848
Gm9381,0.054447137,0.083162635,1.166469293,1.02891628,0.230286668,0.109660228
Gm9519,0.110844041,11.72494417,24.11805959,9.120846556,5.316785087,2.63495374
Gm9573,0.139024181,2.163878136,2.285487876,0.613758635,0.174025427,0.245674912
Gm9586,0.054447137,0.59450689,1.909184028,0.923868655,0.388243074,0.082737743
Gm9611,0.054447137,0.831468334,1.728913915,1.226708198,0.381415064,0.108332241
Gm9621,0.054447137,3.934993385,7.568665066,5.21017078,1.655904249,1.339106343
Gm9732,0.241018749,0.892483469,1.921605112,1.575990083,1.06959119,0.244323248
Gm9758,0.054447137,2.519786389,2.645190211,1.253897222,0.857543858,0.356122824
Gnaz,5.686278487,9.170124702,9.922885219,8.62231643,4.550843504,1.773575282
Gpbp1l1,79.34451394,128.8203403,181.4805167,120.0870462,86.51563104,61.15622112
Gpt2,30.54096368,51.25502784,67.1488808,48.87680165,35.06651565,30.91389064
Gsg1l,0.156407366,1.955414434,3.389533343,1.343454848,0.886822921,0.547345334
Gtf2b,16.3300243,43.81948974,44.48506789,24.97972582,17.42218716,11.42926083
Guca1a,0.054447137,4.551404765,9.296544258,5.695679925,3.023290964,0.99594538
H1f1,2.042137301,2.957382626,7.707119006,4.49948431,2.163635398,0.744139828
H1f4,1.511635723,1.074793991,3.294038877,2.79483952,1.653766976,1.239581716
H2ac11,2.038605586,1.954867513,4.999870062,4.45704208,3.280108114,1.976230072
H2ac12,0.917138561,1.099773239,2.090818641,2.027182796,1.956611391,0.824967658
H2ax,566.7516461,295.6160125,634.7604332,432.1915557,299.1089095,177.211195
H2bc11,3.565473546,4.563326953,15.80743386,15.26532282,7.653023154,3.887820667
H2bc6,0.726416181,1.124844323,2.769726117,2.695000044,1.486922142,1.044520505
H2bc9,0.371124001,0.419396026,1.193762636,1.176062139,1.083203863,0.275341017
H3c1,1.824800889,2.62533294,11.24869502,10.30002626,6.127460234,2.201483735
H3c4,0.656040862,0.298028182,1.305195062,0.873392424,1.038225949,1.049854562
H3c6,1.167180042,1.586651097,5.212619903,5.046253738,3.510338534,1.526252095
H3c8,1.391443677,1.887549599,6.222324959,5.350025745,3.343807402,1.594969883
H4c12,0.346622635,1.021054702,3.063577558,2.31608459,1.547857518,1.319063646
H4c3,0.627827473,0.888810543,1.815258047,1.516739253,1.053745072,0.353414645
H4c4,2.432889554,2.840966986,7.255819306,6.293638682,3.654866642,1.713714367
H4c6,0.448600199,0.756356621,2.149116171,1.963428685,0.967880775,0.500326945
H4c8,1.16580125,0.828586687,2.7131645,2.657144292,1.4366643,0.810383908
H4c9,9.907370235,12.22767748,50.55127047,48.10676011,38.37207603,18.30776367
Hdac9,0.867546894,4.053625334,9.325064662,6.786769315,3.983237086,3.650956488
Hdc,0.648905426,2.300188367,2.554717204,1.429015117,1.002177867,0.578328728
Hdhd3,0.20192944,0.806341757,1.531274817,1.039948126,0.205616454,0.054447137
Hist1h2ap,1.359630998,1.622764605,3.062682665,2.996792106,2.409916786,1.436746393
Hist1h4m,0.969382625,1.178777517,5.655684718,5.403186318,2.590000979,1.09981848
Hjv,1.290332835,1.27507143,1.305195062,1.059982667,0.424583142,0.384440084
Hnf4aos,0.131852286,1.54070427,1.728913915,0.818783324,0.600509285,0.193219693
Hspa1b,162.6956753,18.0832315,218.1335586,163.0874736,40.14051758,22.24441831
Hyls1,10.40845533,21.51077076,29.81514207,19.56279597,17.61331248,11.50753574
Ier5,5.527304136,6.870473198,12.43643241,12.2521663,5.853120931,4.533984892
Ifna13,0.128193666,0.723975935,2.618574201,1.545065421,0.483160403,0.108332241
Ifrd1,30.52944102,58.41767484,72.96174821,64.19879918,43.96524029,33.73599798
Igfbp3,7.342813877,21.70810498,27.07351742,21.0069658,16.0737181,12.24553015
Il17f,0.705400525,1.750632104,2.252724406,1.9883007,1.960387059,0.496324254
Il17re,0.574981678,0.559139279,0.672103608,0.388512656,0.232582182,0.054447137
Il4ra,1.644608337,3.440929559,4.721111868,4.190394362,2.452615216,1.399961527
Il6ra,2.014282351,15.68107215,23.55330458,11.05077395,5.499250748,4.49943349
Inpp4b,0.135452944,8.556381945,24.98862505,8.825873408,4.818384904,1.731124579
Iqcf1,0.054447137,3.798423468,9.964140039,3.105870446,1.772861869,0.660523687
Irf2bp1,10.86331844,27.89493748,30.91087334,24.16494591,13.83865456,10.66022187
Irf4,0.054447137,0.294304941,0.864318305,0.694742446,0.349824038,0.054447137
Jun,8.548497447,8.045451526,18.63740727,15.00703718,7.924510672,10.14643667
Kcne1,0.054447137,0.817415896,1.057509675,0.430947271,0.086065973,0.19178681
Kcnn2,9.232194894,13.93911968,24.41462443,18.29687093,11.88789094,8.493221608
Kdm4dl,0.135452944,8.545264271,24.65360317,15.73989507,7.719594356,4.041818455
Kifc3,8.790661736,60.94014008,68.83170713,35.45871605,20.51481661,16.84135982
Klf9,37.6357563,156.2161346,222.9420647,208.751918,186.6078721,130.8475742
Klhdc7a,1.968386665,5.505982406,6.178507837,5.355578835,4.137234991,4.336031128
Klhdc9,3.723609279,3.416418609,4.427531425,2.947261572,1.689813536,1.459160044
Klhl6,0.054447137,4.96686889,8.059099312,3.8195827,1.804689843,0.905649909
Klrb1,0.054447137,0.723975935,0.996613388,0.559292031,0.205616454,0.081369622
Lclat1,7.740359652,16.33899459,21.3629938,17.25697306,14.13796477,12.44839499
Lcmt2,0.546882439,3.251518719,4.382303261,4.301863277,2.339614841,1.770298797
Limch1,2.126634309,25.84971424,54.66533829,28.09664445,14.34217248,8.297824967
Lmo4,4.871646553,10.45855238,15.17665018,11.59154002,10.49106126,8.347493468
Lmx1a,0.444863402,28.62097439,65.93816964,22.13241109,12.35245031,5.222060792
Lonp2,57.15595697,91.47047711,125.9783541,70.40017052,61.12802627,49.52237721
Lonrf3,6.394469369,16.492773,30.99074315,26.15147328,20.58469385,17.21268914
Lratd1,0.48036785,0.952739648,1.895877879,1.611203391,0.561957868,0.27260361
Lrmda,0.054447137,0.473043951,1.472986336,0.594459136,0.268756396,0.329246561
Lrr1,6.847110152,11.78700736,12.88297788,9.395537587,8.676862035,5.525717802
Lrrn4,2.541276978,35.21634771,75.42697509,35.7315285,18.48224683,9.261244594
Lysmd4,4.349384032,10.02792878,11.44986321,11.29833991,9.158051474,7.270044972
Lzts1,0.135452944,0.129461326,0.88870955,0.438911588,0.176285695,0.222900802
Mab21l2,0.054447137,0.53784947,0.925242319,0.36127635,0.180796941,0.13794059
Macrod2,6.941613529,7.075156599,8.937009205,7.097747296,5.328283435,3.884100706
Mad2l1bp,8.957440665,13.28295517,35.90468393,18.23610035,9.131785807,6.455374436
Magel2,0.135452944,1.550792373,5.637884538,4.514553356,1.033536952,0.877313142
Map10,0.779044494,3.595022709,3.996835279,3.322454055,2.841817022,2.474560793
Map2k3os,3.627017979,8.149976459,8.918503094,6.196811983,4.137234991,3.497501941
Map6d1,1.191265695,2.185490324,2.994634147,2.923817736,1.967285151,1.101344586
1-Mar,0.139024181,0.612957917,2.116441658,0.998303704,0.749345963,0.579761932
3-Mar,1.870574045,2.310585471,2.841576167,1.746765345,0.965963562,0.632231965
Mbd5,7.465811151,25.99972594,59.53744261,29.28830175,17.67725521,13.35888431
Mcf2,20.16159973,30.1115967,32.02311921,27.72444321,18.91763975,9.693654573
Mcm9,17.95137168,40.94173666,47.59345838,30.95552687,17.69338128,16.59043261
Mecom,0.107269741,2.32137005,3.944020099,2.524254866,1.852363832,0.77094377
Med26,10.90057111,22.48172203,32.13616587,24.25357857,16.4783523,10.85972037
Mfap2,0.708897726,0.455493435,0.803121772,0.628997243,0.178566874,0.139334588
Mfap3l,4.825346096,8.043910364,9.249220723,6.494082555,4.059567227,3.647726726
Mgll,2.647752321,21.89499424,46.9880461,23.57014792,11.38458954,7.064075585
Micu1,23.63025286,32.67330917,49.42444408,40.43560106,31.56668072,20.02943619
Mir8109,0.054447137,1.794649627,5.68431819,2.809654954,1.701427052,0.913986635
Mis12,13.24944418,37.70084723,48.53918492,29.80018226,15.8126312,10.19135774
Mlc1,0.07905604,0.240555892,0.749941094,0.435015461,0.325067069,0.190417704
Mlf1,6.598192348,4.951080718,6.919662616,6.40249677,3.726964001,2.374172089
Mpzl3,2.527848357,4.047037622,4.094159393,2.177685917,2.077094882,1.575410306
Msantd4,16.71999542,38.98286381,40.7959735,27.58113974,24.35471625,16.65454298
Msmb,0.054447137,1.654816058,2.096175726,0.990153756,0.507866305,0.16490321
Msra,5.675122446,11.53368392,19.97115828,14.0920093,10.79385666,7.477213771
Muc4,0.948065454,0.759838503,1.02884957,0.672091508,0.176285695,0.111018105
Naalad2,0.33571203,2.380226482,6.802781188,3.843778067,1.538557189,1.203341525
Nabp1,36.8362389,65.37246847,102.1512581,96.73915777,57.6401181,37.69822028
Nagk,6.31825514,12.62867856,14.25297985,14.19305969,13.45968616,12.26784919
Nags,2.260333984,2.857409925,8.666497836,7.857209249,2.305497302,0.749584738
Nanos1,7.597702184,10.53549499,10.56112331,8.807649351,5.986380896,2.902879643
Nap1l2,0.874421485,2.29445409,3.340703234,2.018368015,1.761907432,1.334182637
Nap1l3,0.867546894,2.291466264,2.987622053,2.741441619,1.09902172,1.017220486
Narf,31.63610509,31.88941098,32.21378184,18.42440129,13.28530704,15.44962683
Nat8f2,0.329203038,12.4383684,44.64277684,18.31571826,6.221474766,2.795884551
Nat8f4,2.654617951,4.558057423,5.339031534,4.050582157,2.815949823,2.162583692
Nceh1,13.57847213,24.54834997,31.3501535,28.49284378,21.35125917,19.97455695
Nedd9,1.360513187,2.034459615,5.68880295,3.727799938,1.423714824,0.719851281
Nek10,0.606997332,5.330567809,13.36931256,4.953248885,2.178902986,1.560477044
Nelfa,66.05745158,263.7646704,799.8755708,384.0158852,198.6756213,114.8912493
Neto2,2.845191747,34.23467068,65.75596673,35.57009144,22.56598703,11.54292323
Ngef,3.258400149,3.627658536,4.486361375,2.518040247,1.399115005,1.325981052
Nim1k,0.902745856,1.758343501,2.068965976,1.782490461,1.443761252,0.470659176
Ninj2,0.110844041,0.845365232,1.894785658,0.710720401,0.449335907,0.335996157
Nlrp14,1.570611032,1.647339459,2.08958522,0.896784573,0.473985354,0.245674912
Nphs1,23.29646037,45.50675044,54.14179552,44.8333187,41.29676465,30.14283836
Nr5a2,26.85511714,51.46338354,62.03550204,38.39390579,33.47059694,27.92170382
